COUNTY	PARISH	RELIEF	INCOME	UNEMP	COTTIND	ALLOTMNT	LONDON	FARMERS	WORKHSE	CHILDALL	SUBSIDY	LABRATE	ROUNDSMN	GRAIN	DENSITY	WEALTH	POP
13	19	8.809980806	36.25	0.017467249	0	0	22.05	0.357142857	0	0	0	0	0	11.36	0.257920792	3.827255278	1042
13	20	21.48842337	30.66949631	0.067167577	0	0	22.05	0.464285714	1	1	0	0	1	12.51466667	0.192161017	3.898566703	1814
13	21	16.46586345	35	0.034090909	0	0	22.05	0.142857143	1	1	0	0	0	11.92615385	0.151829268	5.654618474	249
13	23	18.11716435	39.7309384	0.036363636	1	0	22.05	0.0243309	1	0	0	0	0	4.272468917	1.643071161	3.088443127	4387
13	24	7.020014826	27.5	0.025826446	0	1	22.05	0.096296296	1	0	1	0	0	7.55088853	1.412565445	5.266864344	2698
13	25	23.62235067	31	0.125	0	0	22.05	0.428571429	1	1	1	0	0	13.0945946	0.112581345	2.728323699	519
14	1	21.71751693	29.3674487	0.203389831	0	1	61.43	0.268292683	1	1	0	0	0	13.60188679	0.163390663	2.803007519	665
14	3	24.48622396	34.09090909	0.062043796	1	1	61.43	0.34375	0	1	0	0	0	13.74497041	0.206069364	2.321178121	713
14	4	27.62938043	29.3674487	0.072687225	0	1	61.43	0.368421053	0	1	0	0	0	16.64049296	0.22193159	5.124206709	1103
14	5	30.73630915	30.99173554	0.125	0	0	61.43	0.227272727	1	1	0	0	0	16.10706522	0.297142857	5.696428571	728
14	6	23.48810587	29.95867769	0.084033613	0	1	61.43	0.586206897	1	1	0	0	0	19.48378378	0.157029178	5.72972973	592
14	8	21.48329686	30.99173554	0.132947977	0	1	61.43	0.101694915	1	1	0	0	0	3.675717017	0.401330799	3.685457129	2111
14	9	20.46896022	33.57438017	0	0	0	61.43	0.2	0	1	0	0	0	13.63404255	0.158088235	5.730232558	215
14	12	21.25368397	28.63326248	0.102189781	0	1	61.43	0.444444444	0	1	0	0	0	17.0945122	0.225280899	6.039900249	802
14	14	24.77587898	32.30419357	0.11589404	0	1	61.43	0.258064516	1	1	0	0	0	9.301229508	0.266666667	4.554025424	944
14	15	18.34437287	29.3674487	0.081632653	1	0	61.43	0.344827586	1	0	1	0	0	15.34724409	0.289361702	5.354779412	544
14	16	18.02843342	32.23140496	0.140243902	0	0	61.43	0.52631579	1	1	0	0	0	18.5049505	0.084149184	3.498614958	361
14	19	11.82297178	30.10163492	0.046448087	0	1	61.43	0.1953125	1	1	1	0	1	9.257216055	0.309297659	2.846237024	4624
14	20	9.492964038	30.99173554	0.088495575	0	1	61.43	0.714285714	0	1	0	0	0	18.69	0.161409396	3.638253638	481
14	21	19.86754967	28.40909091	0.032894737	0	0	61.43	0.25862069	0	1	0	1	0	11.18857143	0.139814815	4.707284768	755
14	23	13.90404907	29.3674487	0	0	0	61.43	0.5	1	1	0	0	0	5.621052632	0.722727273	3.08490566	318
14	24	25.76015925	33.05785124	0.089514067	0	1	61.43	0.179856115	1	1	0	0	0	12.89660377	0.79140625	3.328726555	2026
14	27	27.7916187	29.54545455	0.067039106	0	0	61.43	0.428571429	1	1	0	0	0	20.71121495	0.176838235	3.694386694	962
14	29	13.94931345	26.85950413	0.029616725	0	1	61.43	0.092783505	1	1	0	0	0	11.959375	0.346049661	4.52446184	1533
14	32	17.98387072	30.99173554	0.046125461	0	1	61.43	0.234693878	1	1	0	0	0	11.38921875	1.36443299	3.315829241	2647
14	33	25.77184492	29.3674487	0.280898876	0	1	61.43	0.206896552	0	1	0	0	0	15.16016949	0.193061225	3.868921776	473
14	34	17.04515371	24.79338843	0.073839662	0	0	61.43	0.174358974	1	1	0	0	0	7.986423841	0.426583851	4.592894584	3434
14	40	20.0273792	29.3674487	0.028169014	0	0	61.43	1	1	1	0	1	0	20.6925	0.160591133	7.45398773	326
14	42	18.69077729	33.57438017	0.032188841	0	0	61.43	0.231182796	1	1	1	0	0	12.27898305	0.232581454	3.237338362	3712
14	43	20.77594123	33.05785124	0.041666667	0	1	61.43	1	0	1	0	0	0	21.23629344	0.152027027	7.147777778	900
14	44	17.59356166	30.83582113	0.068181818	0	1	61.43	0.4	0	1	0	0	0	17.088	0.23248731	3.868995633	458
14	47	17.2879069	30.99173554	0.065789474	0	1	61.43	0.25	0	1	0	1	0	15.2127907	0.147844828	5.071428571	686
14	48	13.75763833	28.63326248	0.086956522	1	0	61.43	0.197802198	1	1	1	1	1	11.51284404	0.228240109	3.7160789	1673
14	53	23.35609055	33.05785124	0	0	0	61.43	0.75	0	1	1	0	0	21.93214286	0.130681818	9.530434783	115
14	54	21.06819322	23.45041322	0.054852321	0	1	61.43	0.173913044	0	1	0	0	0	12.57902736	0.248336595	1.256107171	1269
15	1	11.79136146	27.21102166	0.002605524	1	1	79.54	0.01609658	1	1	0	1	0	1.383153974	4.07953668	0.159852357	690
15	3	8.281949763	24.48991949	0.073529412	0	1	79.54	0.169082126	1	1	0	0	0	4.613138686	0.375302663	5.383870968	1550
15	9	15.221725	26.15694165	0.020576132	1	1	79.54	0.096345515	1	1	0	0	0	3.796601942	0.476153846	4.648742211	4333
15	10	13.93474113	20.92555332	0.257142857	1	1	79.54	1	0	1	0	0	0	18.25540541	0.145070423	5.459546926	309
15	11	11.79843287	23.12936841	0.031876138	0	1	79.54	0.203947368	1	1	0	0	0	9.804564907	0.439940388	4.963414634	2952
15	14	12.58922649	25.15090543	0.216083916	1	1	79.54	0.213114754	1	1	0	1	1	11.49605735	0.319789842	2.010952903	3652
15	16	17.2983603	20.40826625	0.115789474	0	0	79.54	0.214285714	0	1	1	0	0	18.69908257	0.28516129	3.472850679	442
15	20	10.7094178	23.12936841	0.123076923	0	1	79.54	0.538461539	0	1	0	0	0	15.8	0.187878788	10.9483871	310
15	28	13.12206847	24.48991949	0.100293542	0	1	79.54	0.070460705	1	1	0	0	0	5.537383178	1.122018349	2.842354865	6115
15	29	15.96500855	25.15090543	0.058002937	0	1	79.54	0.176470588	1	0	1	1	1	12.05084746	0.199681529	5.133971292	1254
16	6	26.38367347	22.20010531	0.650224215	1	1	50.4	0.461538462	1	1	1	1	0	15.22650602	0.720588235	3.025306122	1225
16	10	16.72766416	31.2	0.11299435	1	1	50.4	0.576923077	1	1	0	0	0	15.84901478	0.367193676	4.314316469	1858
16	11	27.62803235	30.4	0.312962963	1	1	50.4	0.386363636	1	1	1	1	1	14.9656051	0.152989691	9.239892183	742
16	13	19.91425509	32	0.104712042	0	0	50.4	0.288888889	0	1	0	1	0	14.14194915	0.199785867	4.075026795	933
16	19	13.8336714	32.5	0.083732057	1	1	50.4	0.261904762	0	1	0	0	0	13.50956175	0.386666667	5.014198783	986
16	24	33.82753404	23.5876119	0.192307692	1	1	50.4	0.205128205	0	1	0	1	1	17.69467456	0.128599222	0.686838124	661
16	28	19.0507365	26	0.110192838	1	0	50.4	0.157303371	0	1	0	1	0	10.80995575	0.532848837	2.219858156	1833
17	8	11.88802208	23.138833	0.033333333	1	1	114.98	0.366666667	1	1	1	0	0	7.751333333	0.202990033	6.268412439	611
17	14	13.2907537	20.12072435	0	1	1	114.98	0.863636364	1	1	1	1	0	4.416037736	0.162686567	3.949541284	416
17	16	11.05926338	25.65392354	0.16509434	1	1	114.98	0.35	0	1	0	1	0	9.946825397	0.318644068	1.510638298	564
18	1	13.62165844	18.10865191	0.044827586	1	1	127.5	0.220779221	0	1	0	1	0	2.913513514	0.266349206	3.095351609	839
18	5	11.73030083	20.92555332	0.053353659	1	1	127.5	0.084415584	1	1	1	0	1	3.614937759	0.631534091	1.848852902	2223
18	9	10.24963093	18.32547092	0	1	0	127.5	0.333333333	0	1	0	0	0	5.392682927	0.214596273	5.141823444	691
18	12	7.753651	21.12676056	0.030927835	0	1	127.5	0.52	0	1	0	1	0	6.708196721	0.230666667	7.090558767	519
18	14	7.431347668	26.15694165	0	0	1	127.5	0.211538462	1	0	0	0	0	5.192	0.32247191	6.264808362	574
18	15	9.185548071	20.12072435	0	1	0	127.5	0.25	0	0	0	0	0	3.96	0.627272727	9.072463768	138
18	16	4.538098154	28.14268748	0	0	1	127.5	0.203703704	0	0	0	0	0	3.3	0.245333333	2.983695652	368
18	18	16.40445455	20.94339533	0.026859504	0	1	127.5	0.325301205	1	1	1	0	0	5.401846154	0.219694397	2.338485317	1294
18	19	10.98829206	17.67098981	0.068181818	0	0	127.5	0.232	1	0	1	0	0	4.514782609	0.429344729	5.059057731	1507
18	20	8.922429177	27.66599598	0.032894737	1	1	127.5	0.162162162	1	1	0	0	0	3.771428571	0.6078125	4.931876607	778
19	9	8.167471729	23.54124749	0.113095238	1	1	157.5	0.346938776	1	1	0	1	1	7.365413534	0.218250951	3.569686411	574
19	10	8.404859537	22.02821288	0	0	1	157.5	0.581818182	1	1	0	0	0	8.295	0.314741036	4.069620253	790
19	11	7.720435623	25.15090543	0	0	1	157.5	0.507042254	0	1	0	1	0	6.410285714	0.144676806	2.738501971	761
19	13	10.8126698	25.15090543	0.004938272	1	0	157.5	0.352941177	1	1	0	0	0	5.870240296	0.192232143	8.362285184	2153
19	15	15.37173351	26.15694165	0	0	1	157.5	0.807692308	0	1	0	0	0	10.71186441	0.155555556	7.183229814	644
19	17	12.11392064	26.15694165	0.021582734	0	1	157.5	0.285714286	0	1	1	0	0	6.721546961	0.444954128	4.210996564	1455
19	20	8.894391993	21.29393912	0.105882353	1	1	157.5	0.301587302	0	1	0	0	0	7.459227468	0.326086957	3.152820513	975
19	21	7.080700765	23.49676041	0.213675214	0	1	157.5	0.694444444	0	0	0	0	0	7.951633987	0.1256	4.5	628
19	24	7.896054541	25.15090543	0.017985612	1	1	157.5	0.074074074	1	0	1	0	0	1.776706827	2.26185567	1.323154057	2194
20	2	27.97478329	26.59574468	0.051282051	0	0	94.5	0.285714286	0	1	0	1	0	10.78043478	0.091011236	7.864197531	162
20	4	6.417284405	21.27659575	0.092879257	0	0	94.5	0.006322445	0	0	0	0	0	0.586895476	13.22197802	3.769115692	12032
20	7	10.48411964	22.45860033	0.231884058	0	1	94.5	0.34375	0	1	0	0	0	7.618811881	0.226229508	8.678743961	414
20	11	10.00575043	27.65957447	0.05625	0	1	94.5	0.5	0	1	0	0	0	9.521590909	0.209039548	9.15945946	370
20	13	9.769865393	26.59574468	0	0	1	94.5	0.7	0	1	0	1	1	10.52307692	0.089497717	13.68877551	196
20	14	15.86652119	27.74297688	0.037383178	1	1	94.5	0.571428571	0	1	0	1	0	11.30578512	0.19338843	7.905982906	468
20	15	19.34235977	33.19148936	0.081818182	0	1	94.5	0.555555556	1	0	0	0	1	8.55	0.14	9.800865801	231
20	17	17.14521793	20.74468085	0	0	0	94.5	0.470588235	0	1	0	1	0	3.861290323	0.228888889	7.854368932	103
20	20	13.13420622	27.65957447	0	0	1	94.5	0.387096774	0	1	0	0	0	10.05882353	0.084142395	8.613461539	520
20	21	10.04196422	24.89361702	0	1	0	94.5	0.022807018	1	1	0	0	0	0.981147541	3.058201058	2.984429066	5780
20	22	15.08382359	30.42553192	0	0	1	94.5	0.52173913	0	1	0	1	0	8.872641509	0.171785714	15.14345114	481
20	27	6.398450796	23.93617021	0.040254237	0	1	94.5	0.151515152	1	0	0	0	0	3.064864865	0.92472885	1.783954961	4263
21	3	13.48593352	19.11468813	0.047619048	0	0	222.5	0.45	0	0	0	0	0	8.6	0.21627907	6.76344086	279
21	6	9.949808743	23.83845844	0.024038462	0	0	222.5	0.585714286	1	0	0	0	0	7.809195402	0.085146199	4.160714286	728
21	7	9.845702952	22.13279678	0.017241379	1	0	222.5	0.428571429	0	1	0	0	0	7.192727273	0.254710145	4.436699858	1406
21	11	9.302460792	25.16281725	0.03968254	0	0	222.5	0.28	1	0	0	0	0	5.476616915	0.390725807	4.077399381	969
21	13	10.48976788	22.13279678	0.037593985	0	0	222.5	0.380952381	0	1	1	1	1	10.02514286	0.083143219	5.742378049	656
21	14	4.845334714	25.15090543	0	1	0	222.5	0.4	1	0	0	0	1	1.440609137	0.559329446	1.12223091	3837
21	15	11.54342468	25.15090543	0.060483871	0	1	222.5	0.597402597	0	1	0	0	0	8.203076923	0.174767596	6.533434651	1316
21	16	5.401869344	21.12676056	0.073170732	0	1	222.5	0.408163265	1	0	0	1	1	4.777777778	0.312307692	2.92364532	406
21	20	12.47065728	24.64788732	0	0	0	222.5	0.658536585	0	1	0	0	0	9.485294118	0.154010695	7.090277778	576
21	21	10.06036217	25.82499665	0	0	1	222.5	0.510638298	0	1	0	0	1	7.082352941	0.172654156	6.071428571	644
21	22	5.9635316	23.64185111	0.00965251	0	1	222.5	0.617647059	1	0	0	1	1	7.363914373	0.146043166	5.47044335	1218
21	25	15.33492453	19.61770624	0.071022727	0	1	222.5	0.547169811	1	1	0	1	0	9.613973799	0.2	5.065789474	988
21	26	6.418881387	19.11468813	0	1	1	222.5	0.226804124	0	0	0	1	0	2.880582524	0.330628803	2.447239264	1630
21	27	15.52525027	23.83845844	0.074074074	0	1	222.5	0.928571429	0	0	1	0	1	11.32682927	0.064285714	5.216049383	162
